name,position,era,speed,dribbling,shooting,defense,physical,iq,team
Gary Medel #3,CM,2010,89,79,68,82,84,86,Inter Milan
Kaka #3,LW,2014,94,92,93,55,80,90,Barcelona
Craig Johnston #3,CDM,2018,82,88,66,77,79,88,Chelsea
Kleberson #3,CAM,2018,91,71,71,80,93,89,Chelsea
Ipiales Jefferson #3,GK,2018,74,41,42,92,79,92,Liverpool
Landon Donovan #3,CDM,2006,86,82,79,76,85,80,Inter Milan
Draxler Julian #3,CDM,2014,78,74,66,71,79,90,Paris SG
George Best #3,CAM,2014,83,91,87,62,92,80,Napoli
Jose Manuel Reina #3,RB,2006,82,60,54,88,91,97,AC Milan
Frank Lampard #3,ST,2010,95,75,91,44,79,85,Arsenal
Gianlluigi Buffon #3,LB,2014,90,62,70,87,81,84,Liverpool
Alphonse Areola #3,ST,2010,87,86,83,54,78,95,Juventus
Sergei Ignashevich #3,CM,2010,84,78,80,84,83,79,Manchester United
Peter Beardsley #3,RB,2010,80,69,57,86,82,78,Liverpool
Vinicius Junior #3,RB,2014,89,68,57,87,95,87,Liverpool
Miroslav Stevic #3,ST,2006,84,75,82,29,88,90,Manchester United
Rinus Michels #3,RB,2006,80,78,56,95,78,95,Arsenal
Raphael Varane #3,LW,2014,94,91,91,27,92,79,Real Madrid
Antonio Rudiger #3,CB,2010,90,69,59,92,94,81,Paris SG
Esteban Paredes #3,ST,2006,84,79,98,37,89,95,Juventus
Bixente Lizarazu #3,RB,2010,86,74,70,98,85,89,Chelsea
Lucas Paquetá #3,CM,2006,88,75,73,78,92,97,Manchester United
Javier Mascherano #3,ST,2022,87,77,98,36,78,92,Barcelona
Luís Figo #3,GK,2010,74,39,25,92,80,96,Inter Milan
Giorgian Meladze #3,CAM,2006,92,91,74,72,82,95,Inter Milan
Nacho Fernandez #3,LB,2014,89,67,53,90,75,93,Paris SG
Toni Kroos #3,LW,2022,95,83,89,55,85,88,Paris SG
David Beckham #3,LW,2006,85,90,84,41,96,85,Juventus
Carlos Valderrama #3,CAM,2014,85,78,77,85,98,79,Arsenal
Paul Ince #3,LB,2014,80,78,53,93,77,78,Barcelona
Pelé #3,LB,2006,86,75,55,96,84,98,Manchester United
Savo Milošević #3,GK,2006,78,36,21,93,89,98,Real Madrid
Predrag Djordjevic #3,LW,2018,89,86,91,58,79,97,Inter Milan
Marko Milić #3,CB,2006,75,78,70,95,98,98,Chelsea
Ole Gunnar Solskjaer #3,ST,2022,84,77,96,58,86,98,Liverpool
Dimitris Salpigidis #3,CM,2006,90,74,78,84,97,88,Bayern Munich
Abedi Pele #3,CDM,2018,90,87,87,73,96,82,AC Milan
Zinédine Zidane #3,CDM,2006,87,77,66,70,91,78,Juventus
Ever Banega #3,CM,2022,86,89,67,76,85,84,Real Madrid
Ricky Alvarez #3,ST,2014,92,81,95,43,92,91,Real Madrid
Anatolii Kanischev #3,LW,2006,82,95,83,31,93,92,Arsenal
José María Basanta #3,GK,2010,81,50,32,92,75,98,Juventus
Nicolás Lodeiro #3,CM,2022,80,83,86,78,81,79,Paris SG
Isco #3,LW,2018,96,83,96,50,86,88,Bayern Munich
Florian Malouda #3,CM,2010,94,79,82,85,94,92,Paris SG
Diego Costa #3,CDM,2006,93,73,77,70,82,80,Napoli
José Manuel Reina #3,CM,2022,93,83,65,78,87,94,Inter Milan
Christian Vieri #3,CDM,2010,80,91,83,83,81,88,Manchester United
Karim Benzema #3,GK,2018,72,52,25,90,95,78,Napoli
Karl-Heinz Förster #3,CDM,2010,88,85,65,71,78,87,Liverpool
Alan Dzagoev #3,CAM,2006,85,82,70,74,78,80,Napoli
Jordan Henderson #3,GK,2018,78,50,43,92,89,83,Barcelona
Karim Keïta #3,LW,2014,87,89,90,43,80,80,Liverpool
Fernando Gago #3,LW,2014,95,85,93,54,79,92,AC Milan
Daniel Alves #3,RB,2018,84,77,62,94,84,78,Real Madrid
João Cancelo #3,GK,2022,81,40,26,90,90,90,Barcelona
Pedri #3,RB,2010,89,76,64,95,82,97,Liverpool
Seydou Keïta #3,ST,2022,88,91,87,28,78,79,Napoli
Toby Alderweireld #3,CAM,2006,90,77,65,72,78,87,Napoli
Jorge Valdivia #3,ST,2018,89,90,90,60,90,97,Arsenal
Maximiliano Rodríguez #3,CAM,2014,91,75,83,70,94,94,Barcelona
Luis Enrique #3,CAM,2018,79,87,78,70,75,95,Juventus
Rui Patrício #3,CAM,2010,92,72,88,73,76,85,Liverpool
Éric Cantona #3,CM,2006,93,89,70,76,83,90,Barcelona
Guido Rodriguez #3,GK,2018,73,30,44,94,98,87,Chelsea
Benjamin Pavard #3,CDM,2010,91,84,66,74,98,86,Arsenal
Trevor Brooking #3,GK,2014,76,43,29,92,95,96,Chelsea
Laurent Blanc #3,LW,2006,85,83,84,29,79,86,Juventus
Mats Hummels #3,CDM,2022,85,85,81,68,93,91,Chelsea
Jackson Martinez #3,ST,2022,85,77,92,47,92,78,AC Milan
Abedi Ayew #3,ST,2014,84,77,86,26,94,95,Inter Milan
Giorgian de Arrascaeta #3,CM,2014,88,88,83,85,76,89,Juventus
Emmanuel Macron #3,GK,2018,80,45,30,93,93,87,Arsenal
Alvaro Morata #3,ST,2010,92,79,92,56,89,91,Inter Milan
Medhi Benatia #3,CB,2006,90,77,70,85,94,90,Napoli
Kingsley Coman #3,LW,2018,88,76,90,58,93,90,Manchester United
Yaya Touré #3,CB,2014,79,60,61,87,97,97,Liverpool
Kepa Arrizabalaga #3,LW,2006,90,89,83,28,75,81,Napoli
N'Golo Kante #3,CB,2014,75,63,61,93,95,96,Paris SG
Sandro #3,LW,2022,89,85,97,30,83,95,Chelsea
Jan Koller #3,CAM,2006,84,90,80,61,93,84,AC Milan
Steven Pienaar #3,CDM,2014,92,80,65,78,77,92,Chelsea
Sergei Rebrov #3,RB,2018,77,66,50,89,94,90,Barcelona
Sander Westerveld #3,LW,2018,86,78,86,26,79,85,AC Milan
Alexis Mac Allister #3,ST,2006,91,83,84,43,92,80,Bayern Munich
Ghighlione Carlos #3,RB,2018,83,78,69,94,90,83,Inter Milan
Ronaldinho Gaucho #3,CM,2006,93,71,86,78,96,85,Bayern Munich
Pele #3,CDM,2018,80,87,78,81,79,91,Juventus
Vinícius Júnior #3,CB,2014,89,77,51,87,86,79,Chelsea
Ivan Perisic #3,ST,2006,86,80,91,60,88,97,Juventus
Marco Materazzi #3,RB,2014,87,75,47,93,80,88,Arsenal
Ronnie Whelan #3,GK,2022,76,45,41,92,90,88,AC Milan
Mark van Bommel #3,LW,2022,86,81,88,26,84,97,Bayern Munich
Réduan Amrani #3,CAM,2018,94,89,81,72,94,83,Liverpool
Nicolas Anelka #3,CB,2018,82,72,54,86,86,79,Chelsea
Julian Draxler #3,RB,2014,83,80,56,91,80,81,Juventus
Mario Mandzukic #3,RB,2010,76,75,64,86,85,98,Inter Milan
Júlio Cesar #3,RB,2006,88,65,47,86,86,84,Inter Milan
Gio Simeone #3,RB,2022,88,60,57,88,82,87,AC Milan
José Fonte #3,CM,2006,92,70,86,70,86,89,Bayern Munich
Franz Beckenbauer #3,CM,2022,91,77,68,79,84,79,Arsenal
Massimo Oddo #3,LB,2018,77,67,59,98,81,81,Paris SG
Samir Nasri #3,LW,2014,87,94,83,59,92,84,AC Milan
Cristian Romero #3,LW,2022,89,77,95,60,82,96,Bayern Munich
Curtis Jones #3,ST,2014,91,95,90,54,89,94,Liverpool
Cesar Azpilicueta #3,GK,2018,74,37,33,93,80,90,Chelsea
Gonzalo Jara #3,ST,2022,85,88,92,52,75,91,Liverpool
Inigo Martinez #3,RB,2010,87,76,66,87,82,82,Juventus
João Pinto #3,CAM,2022,92,74,79,75,93,92,Paris SG
Nico Williams #3,CB,2010,75,64,68,95,98,95,Liverpool
George Weah #3,ST,2006,84,75,93,42,76,82,Liverpool
Nery Pumpido #3,CM,2010,89,75,73,76,79,94,Juventus
Frederic Kanoute #3,LW,2010,87,75,87,27,81,97,Napoli
Éder Militão #3,LW,2018,82,80,82,44,90,81,Barcelona
Julián Montes #3,CDM,2014,84,81,69,76,98,87,Juventus
Mohamed Aboutrika #3,CAM,2022,93,78,78,68,93,83,Real Madrid
Boubakary Soumare #3,LW,2010,94,86,97,55,78,85,Arsenal
Teófilo Cubillas #3,ST,2022,91,82,95,37,84,79,Bayern Munich
Julio Cesar #3,ST,2022,96,86,95,26,96,78,Arsenal
Filippo Inzaghi #3,LB,2010,76,75,45,88,96,92,Napoli
Mikaël Silvestre #3,LW,2006,83,91,91,48,78,82,Inter Milan
Juan Mata #3,LW,2010,86,88,94,51,82,96,Napoli
Emlyn Hughes #3,CB,2010,87,66,49,85,90,86,AC Milan
Jordi Alba #3,CB,2014,89,61,45,98,92,78,Arsenal
Brad Friedel #3,CB,2006,85,78,56,95,81,85,Manchester United
Claudio Reyna #3,LW,2014,84,90,97,50,98,86,Barcelona
Nuno Gomes #3,RB,2022,83,63,47,99,88,78,Manchester United
Stéphane Henchoz #3,ST,2022,86,90,92,47,94,92,Inter Milan
Wim Kieft #3,CAM,2018,86,78,77,73,75,89,Barcelona
Sasa Ilic #3,LB,2018,78,65,52,96,82,91,Bayern Munich
Carles Puyol #3,CB,2022,90,63,69,93,75,86,AC Milan
Danilo Carrillo #3,GK,2022,78,44,33,96,92,97,AC Milan
Rodrygo Goes #3,CB,2022,83,68,67,86,89,88,Arsenal
Alisson Becker #3,RB,2014,75,80,67,85,88,98,Manchester United
Jader Obrian #3,LW,2022,90,76,96,51,93,94,Inter Milan
Marco Asensio #3,CM,2018,80,84,70,83,82,96,Liverpool
Serhiy Rebrov #3,ST,2018,84,95,98,25,94,81,Bayern Munich
John O'Shea #3,LW,2018,95,95,83,38,77,88,Napoli
Alexis Sánchez #3,ST,2006,82,88,95,35,84,78,Napoli
Angelos Charisteas #3,CM,2018,94,81,71,69,78,98,Bayern Munich
Nani #3,LW,2018,82,87,97,58,78,82,Barcelona
Thibaut Courtois #3,LB,2006,88,62,60,97,98,90,AC Milan
Lucas Hernandez #3,RB,2010,80,79,62,96,82,84,Chelsea
David Villa #3,CDM,2014,89,75,83,80,80,84,Arsenal
Jaap Stam #3,CAM,2006,90,92,86,65,93,89,Real Madrid
Marcus Tutte #3,RB,2006,85,66,65,95,75,82,Arsenal
Adriano #3,GK,2014,81,50,23,93,87,90,Inter Milan
Wilfried Bony #3,CB,2014,88,77,64,87,82,85,Inter Milan
Mark Lawrenson #3,CM,2006,92,83,72,80,90,94,Arsenal
Ulreich Sven #3,LB,2018,80,63,56,85,95,96,Paris SG
Hany Ramadan #3,LW,2022,91,93,87,37,77,90,AC Milan
Marta #3,RB,2022,86,78,59,85,86,96,Bayern Munich
Oguchi Onyewu #3,CDM,2006,92,91,85,77,81,89,Real Madrid
Florian Thauvin #3,CDM,2022,94,89,65,61,94,88,Napoli
Ousmane Dembélé #3,CB,2010,89,71,50,94,97,79,Juventus
Daniele De Rossi #3,GK,2014,71,55,42,99,86,91,Arsenal
Hulk #3,CAM,2022,79,78,73,66,84,86,Bayern Munich
Rivaldo #3,LW,2018,85,90,90,56,76,97,Inter Milan
Mario Gomez #3,CDM,2014,83,84,73,85,95,81,Juventus
Gonzalo Higuaín #3,CDM,2018,88,90,65,63,89,88,Paris SG
Alfredo Di Stéfano #3,RB,2006,81,71,48,89,98,80,Inter Milan
Sadio Mane #3,CB,2006,76,65,62,99,81,90,Real Madrid
Martin Benitez #3,LW,2022,90,95,88,39,86,81,Bayern Munich
Rúben Dias #3,LW,2014,82,92,89,43,89,93,Inter Milan
Mark Hughes #3,RB,2006,76,68,64,87,80,86,Juventus
Hernandez Hugo #3,LW,2018,85,95,87,34,91,90,Liverpool
Florian Neuhaus #3,CM,2022,87,89,80,75,93,86,Inter Milan
Gigi Donnarumma #3,CDM,2010,84,70,77,79,88,92,AC Milan
Aymeric Laporte #3,ST,2022,96,91,87,30,83,79,Juventus
Mauro Camoranesi #3,RB,2018,81,66,48,88,75,85,Arsenal
Vilson Vilela #3,LW,2018,83,89,94,47,93,94,Napoli
Acuña Marcos #3,CDM,2018,87,90,78,61,79,95,AC Milan
Shay Given #3,CDM,2022,86,74,68,83,84,84,Liverpool
Mason Mount #3,ST,2022,91,78,98,52,86,96,Napoli
John Terry #3,CAM,2006,82,80,77,77,82,94,Liverpool
Diego Forlan #3,CAM,2014,79,83,70,71,87,80,Barcelona
Macoumba Kandji #3,GK,2006,70,54,40,91,78,84,Paris SG
Wesley Sneijder #3,RB,2022,90,72,62,94,81,90,AC Milan
Jay DeMerit #3,CDM,2018,91,73,72,61,91,88,Manchester United
David Trezeguet #3,LW,2010,92,90,93,53,96,97,Chelsea
Samuel Umtiti #3,CM,2022,83,81,88,60,80,87,Real Madrid
Wes Brown #3,RB,2010,90,63,51,92,82,98,Inter Milan
Blaise Matuidi #3,GK,2022,77,41,39,97,97,79,Paris SG
Isco Alarcon #3,LW,2022,92,84,82,33,87,78,Juventus
Manuel Neuer #3,RB,2022,80,74,52,86,75,93,Inter Milan
Jesus Navas #3,CDM,2006,82,73,84,62,96,78,Juventus
Franck Ribéry #3,CDM,2006,92,75,72,63,98,96,Juventus
Raúl González #3,CM,2006,93,89,86,60,80,88,Barcelona
Ferran Torres #3,CAM,2006,94,78,85,78,75,88,Barcelona
William Carvalho #3,CM,2014,88,74,87,61,78,84,AC Milan
Enzo Fernandez #3,CM,2014,83,84,71,85,94,86,Bayern Munich
Roger Milla #3,ST,2018,90,89,94,38,81,86,AC Milan
Giancarlo Antognoni #3,LW,2010,85,77,84,38,78,85,Bayern Munich
Marko Milic #3,CB,2022,79,67,64,91,93,88,Napoli
Patrick Vieira #3,CM,2022,89,86,81,65,94,81,AC Milan
William Gallas #3,CAM,2010,92,74,70,69,93,91,AC Milan
Dayot Upamecano #3,ST,2006,96,77,87,34,88,93,Inter Milan
Lucas Hernández #3,LW,2022,84,93,96,53,86,78,AC Milan
Oscar #3,CB,2018,81,68,46,89,89,79,AC Milan
Vincent Kompany #3,LW,2006,86,76,87,38,94,90,Napoli
Djibril Cissé #3,LB,2022,86,61,63,91,82,88,Paris SG
Diego Forlán #3,CM,2018,90,72,65,62,89,92,Arsenal
Sergio Batista #3,CAM,2010,91,71,70,79,92,95,Liverpool
Andrea Pirlo #3,RB,2006,89,62,45,94,89,86,Barcelona
Pepe #3,CDM,2018,91,79,66,74,82,81,Napoli
Dedryck Boyata #3,CDM,2022,80,77,66,72,93,97,Arsenal
Giorgio Chiellini #3,RB,2006,90,76,66,95,89,88,Liverpool
Victor Valdés #3,LW,2014,85,75,85,39,94,96,Paris SG
Ronaldo Nazário #3,GK,2018,79,36,23,88,94,92,Napoli
Steve Mandanda #3,RB,2018,76,65,69,87,79,94,Napoli
Karl-Heinz Rummenigge #3,LB,2014,82,74,51,91,94,86,Inter Milan
Kevin Keegan #3,GK,2022,70,39,39,93,91,81,Arsenal
Naohiro Takahara #3,CB,2006,89,75,70,91,83,95,Real Madrid
Domingos Duarte #3,CDM,2014,88,92,72,69,86,80,Inter Milan
Pau Torres #3,CM,2010,78,80,77,74,75,87,Napoli
Garrincha #3,CAM,2006,85,79,80,71,86,78,Arsenal
David Luiz #3,LW,2010,86,87,84,32,94,98,Arsenal
Francesco Totti #3,CAM,2010,94,77,86,67,86,95,Inter Milan
Jerome Boateng #3,ST,2010,84,76,98,54,85,88,Barcelona
Ederson Moraes #3,CDM,2010,92,81,83,69,75,89,Real Madrid
Fabrice Barthez #3,RB,2010,83,66,58,98,89,90,Chelsea
Sergio Ramos #3,ST,2006,88,92,98,59,89,79,Arsenal
Hatem Ben Arfa #3,LW,2010,92,88,94,34,80,82,Inter Milan
Roberto Ayala #3,RB,2018,76,77,52,94,98,84,Manchester United
Lionel Messi #3,CDM,2014,92,91,86,64,89,87,Napoli
Damiano Doni #3,LW,2014,93,85,82,47,87,85,Arsenal
Emiliano Martínez #3,RB,2022,82,62,53,95,86,94,Chelsea
Robinho #3,CM,2018,91,79,80,83,76,79,Barcelona
Rio Ferdinand #3,ST,2006,96,77,96,38,85,85,AC Milan
Ahmed Hassan #3,CM,2014,82,82,65,71,84,90,Bayern Munich
Stan Collymore #3,ST,2006,90,77,83,39,92,81,Napoli
Gabriel Jesus #3,LW,2014,82,81,84,48,92,78,Bayern Munich
Stephan Henchoz #3,GK,2014,70,34,23,90,82,79,Arsenal
Phil Neville #3,CAM,2006,88,90,78,78,95,96,Bayern Munich
Xavi Hernandez #3,LW,2006,84,89,87,44,89,88,Napoli
Eusebio #3,CDM,2006,81,74,83,76,82,88,Napoli
João Félix #3,CB,2014,85,61,60,86,84,85,Napoli
Joao Cancelo #3,CB,2010,90,80,52,96,80,93,Real Madrid
Rui Costa #3,CB,2010,84,66,59,99,82,80,Inter Milan
Barry Davies #3,GK,2006,81,31,33,99,89,78,Liverpool
Trent Alexander-Arnold #3,CM,2014,82,74,88,81,86,80,Juventus
Roy Keane #3,GK,2018,73,32,31,99,91,95,Manchester United
Eric Cantona #3,ST,2022,88,88,96,51,94,93,Bayern Munich
Fernando Torres #3,LB,2010,80,75,68,85,87,79,Real Madrid
Aurelien Tchouameni #3,CM,2022,83,81,80,67,94,85,Manchester United
Dennis Bergkamp #3,CDM,2022,78,72,68,70,87,90,Inter Milan
Sergio Agüero #3,CDM,2014,92,78,74,75,83,80,Chelsea
Ruben Dias #3,RB,2010,90,62,59,96,90,85,Chelsea
Giacinto Facchetti #3,CDM,2018,85,91,73,66,95,91,Bayern Munich
Philippe Coutinho #3,CAM,2014,93,82,71,78,95,95,Barcelona
Michu #3,CDM,2022,88,72,73,66,87,97,Chelsea
Ray Clemence #3,LW,2010,94,88,97,28,77,80,Arsenal
Ronaldinho Gaúcho #3,CB,2006,76,64,49,97,96,79,Paris SG
Nicolás Otamendi #3,RB,2006,90,77,57,89,97,84,Manchester United
Felix Götze #3,LB,2018,84,65,69,86,89,95,Barcelona
Leroy Sané #3,ST,2006,89,77,90,29,76,78,Bayern Munich
Robbie Keane #3,LW,2010,92,94,93,51,83,89,Real Madrid
Aleksandar Kolarov #3,ST,2006,83,79,87,55,89,82,Barcelona
Thiago Silva #3,CM,2018,91,76,83,65,76,98,Juventus
Xavi Hernández #3,ST,2022,91,91,86,34,87,84,Barcelona
Bastian Schweinsteiger #3,CDM,2014,93,74,71,77,82,90,Napoli
Juan Riquelme #3,LB,2014,76,67,46,97,78,83,Arsenal
Youri Djorkaeff #3,RB,2006,75,70,61,87,75,87,Arsenal
Essam El-Hadary #3,CB,2014,81,78,65,93,96,80,AC Milan
Alan Hansen #3,LW,2022,96,87,83,57,97,94,Bayern Munich
Holger Badstuber #3,RB,2006,86,68,45,91,83,91,Real Madrid
Cafu #3,ST,2006,91,75,85,32,91,96,Manchester United
Carlos Tévez #3,ST,2006,83,92,90,59,80,86,Inter Milan
Nélson Semedo #3,ST,2006,95,77,86,52,94,96,Juventus
Jérôme Boateng #3,ST,2006,90,91,96,37,80,92,Arsenal
Luka Modrić #3,LW,2018,85,92,82,38,97,98,Real Madrid
Leon Goretzka #3,CDM,2006,85,92,73,62,85,93,Juventus
Robert Pires #3,LB,2006,78,69,62,96,97,86,AC Milan
Philipp Lahm #3,RB,2010,78,68,56,94,77,96,Chelsea
David de Gea #3,ST,2010,89,76,83,50,92,93,Arsenal
Youri Tielemans #3,LW,2018,82,91,95,49,88,85,Manchester United
Sepp Maier #3,CB,2006,81,67,59,95,79,85,Juventus
Julian Alvarez #3,CM,2006,88,71,77,70,88,97,Real Madrid
Gonzalo Montiel #3,LB,2010,77,71,64,88,75,94,Juventus
Sandro Mazzola #3,CB,2022,88,78,56,97,83,94,Inter Milan
Özil Mesut #3,CB,2014,77,78,58,86,98,97,Juventus
Álvaro Morata #3,CM,2018,79,79,65,60,85,96,Napoli
David Silva #3,RB,2018,82,73,64,94,94,87,AC Milan
Gökhan Inler #3,LW,2018,89,82,94,26,76,88,Barcelona
Alphonso Davies #3,CDM,2014,90,79,85,83,79,90,Chelsea
Luis Fernando Muriel #3,GK,2010,80,40,28,98,96,93,Juventus
Aurélien Tchouaméni #3,CAM,2010,82,85,85,79,84,96,AC Milan
Petr Čech #3,CAM,2018,88,92,75,67,98,86,Bayern Munich
Shinji Ono #3,CM,2018,81,81,75,63,78,95,Liverpool
Alexis Sanchez #3,CM,2022,82,78,68,85,78,91,Liverpool
Yuri Zhirkov #3,CAM,2010,85,71,87,80,97,98,Inter Milan
Hennes Weisweiler #3,LB,2006,79,68,69,86,89,92,Barcelona
Gilberto Silva #3,CM,2022,93,79,72,61,76,85,Juventus
Berti Vogts #3,CAM,2010,86,81,77,70,78,89,Barcelona
Petr Cech #3,CM,2022,91,70,87,67,90,97,Real Madrid
Douglas Costa #3,RB,2006,85,73,51,91,86,96,Manchester United
Marcelo #3,ST,2014,93,75,85,45,89,95,Inter Milan
Rojas Marcos #3,GK,2010,72,33,34,99,75,97,Chelsea
Lucio #3,ST,2022,91,90,86,41,84,81,Liverpool
Silvain Wiltord #3,CAM,2022,91,84,88,78,80,82,Chelsea
Frank Rijkaard #3,CAM,2014,91,91,75,60,84,89,Juventus
Casemiro #3,CM,2018,79,73,74,80,78,89,AC Milan
Edinson Cavani #3,CB,2022,81,60,61,95,84,98,Chelsea
Kostas Katsouranis #3,CDM,2010,86,81,75,82,77,82,Juventus
Deco #3,LB,2014,87,65,47,97,76,98,Real Madrid
Ilkay Gundogan #3,RB,2018,77,60,56,92,98,93,Paris SG
Roberto Rivelino #3,LW,2010,86,94,86,50,77,83,AC Milan
Paolo Maldini #3,CM,2018,88,79,67,62,82,95,Chelsea
Ézequiel Garay #3,ST,2006,82,83,95,42,89,88,Bayern Munich
Virgil van Dijk #3,LB,2006,86,77,68,91,90,91,Manchester United
Bernardo Silva #3,LB,2014,76,66,69,87,75,95,Chelsea
Liliam Thuram #3,CB,2018,79,79,69,99,91,82,AC Milan
James Milner #3,CB,2006,79,60,50,87,87,89,Bayern Munich
Roman Shirokov #3,GK,2022,74,31,24,88,85,87,Arsenal
Oleg Blokhin #3,LB,2010,80,64,57,92,93,80,Napoli
Arne Friedrich #3,CB,2010,90,61,51,85,94,83,Real Madrid
Iker Casillas #3,GK,2022,70,52,22,99,91,96,Manchester United
Joan Capdevila #3,CAM,2022,91,79,69,76,86,96,Liverpool
Steven Gerrard #3,CB,2022,78,69,70,87,97,92,Chelsea
Jiří Krejčí #3,CDM,2018,88,79,84,64,91,86,AC Milan
Carlos Bocanegra #3,CDM,2022,93,76,67,64,89,86,Paris SG
John Wark #3,CM,2014,83,83,79,71,83,80,Napoli
Mesut Özil #3,CM,2010,88,89,72,74,97,90,Juventus
Riyad Mahrez #3,CDM,2006,93,88,66,83,78,81,Barcelona
Jan Vertonghen #3,LB,2022,86,71,65,88,94,90,Real Madrid
Andrés Iniesta #3,CAM,2022,79,91,87,79,84,87,Real Madrid
Anatoliy Kanischev #3,CM,2018,88,82,69,73,91,88,Arsenal
Reece James #3,CDM,2010,78,91,72,72,97,95,Barcelona
Makoto Hasebe #3,CDM,2018,83,91,67,73,88,90,Arsenal
Zinedine Zidane #3,CM,2010,87,70,74,79,94,94,Juventus
Rafael Borre #3,GK,2010,70,50,33,91,94,92,Inter Milan
Ivan Varadin #3,LB,2018,90,66,57,93,85,94,Liverpool
Dimitri Alenichev #3,LB,2018,86,63,61,96,80,90,Chelsea
Roberto Carlos #3,LB,2022,88,74,62,94,85,90,Bayern Munich
Joel Alarcon #3,ST,2006,95,90,95,45,77,78,Inter Milan
Gianluca Zambrotta #3,RB,2010,84,79,68,89,85,90,Arsenal
Ederson #3,LW,2014,94,85,91,26,86,79,Juventus
Moisés Caicedo #3,CM,2018,90,79,88,84,90,93,Napoli
Claude Makélélé #3,CAM,2010,81,83,75,67,90,84,Juventus
Ferenc Puskás #3,CM,2014,94,79,68,80,92,92,Paris SG
Joao Mario #3,ST,2006,83,90,94,42,90,80,Paris SG
Andrés Iniesta Luján #3,CM,2010,94,81,87,72,83,95,Chelsea
Lev Yashin #3,CDM,2022,87,82,86,79,94,93,Paris SG
Sergio Peña #3,RB,2006,87,76,54,96,81,84,Liverpool
Sergio Aguero #3,GK,2010,81,49,40,89,80,95,Arsenal
Pascal Groß #3,CM,2010,90,74,65,85,92,78,Chelsea
Andy Cole #3,LW,2010,88,90,94,38,91,89,Napoli
Jorge Valdano #3,CDM,2022,81,85,71,66,94,92,Manchester United
Willy Sagnol #3,ST,2014,95,90,93,41,76,87,Liverpool
Tagliafico Nicolás #3,RB,2006,76,79,68,87,91,78,Arsenal
Juan Foyth #3,LB,2022,78,76,62,99,89,97,Inter Milan
Luis Garcia #3,CM,2010,82,79,82,73,98,87,Chelsea
Dani Alves #3,CDM,2022,81,76,80,66,78,78,Bayern Munich
Dejan Stankovic #3,LW,2010,86,85,90,43,77,92,Arsenal
Valeriy Lobanovskyi #3,CM,2006,85,77,83,63,94,79,Bayern Munich
Ibarra Jairo #3,ST,2010,92,78,83,28,92,94,Chelsea
Ronald de Boer #3,LW,2018,96,93,94,30,98,88,Juventus
Fabinho #3,LW,2018,95,79,87,30,84,98,Juventus
Peter Shilton #3,CAM,2014,94,86,75,73,87,79,AC Milan
Sadio Mané #3,LB,2006,86,66,49,91,89,89,Inter Milan
Graeme Souness #3,CDM,2010,81,70,65,78,97,92,Barcelona
Diego Maradona #3,LW,2018,94,89,86,40,97,85,Bayern Munich
Nacho Fernández #3,CM,2006,89,86,76,84,86,93,Paris SG
Paulo Dybala #3,CM,2022,90,87,79,84,92,84,AC Milan
Sami Nasri #3,CAM,2018,80,82,78,78,83,88,Arsenal
Neymar Jr #3,LB,2018,88,61,60,92,86,96,Barcelona
Paul Scholes #3,CAM,2010,94,82,77,69,90,87,Juventus
Guido Rodríguez #3,CAM,2006,80,78,84,84,89,95,AC Milan
Gianluigi Buffon #3,CDM,2018,85,79,88,61,92,86,Real Madrid
Neymar #3,CM,2014,83,83,75,66,84,81,Chelsea
Andriy Shevchenko #3,CAM,2022,78,70,65,65,90,97,Bayern Munich
Granit Xhaka #3,ST,2018,83,86,97,27,89,84,Inter Milan
N'Golo Kanté #3,LW,2022,94,90,91,30,84,88,Bayern Munich
Yasuhito Endo #3,CB,2014,80,61,68,94,81,84,Arsenal
Stelios Malezas #3,RB,2010,78,75,65,87,92,92,Juventus
Michael Owen #3,RB,2006,80,78,63,91,95,93,Manchester United
Luis Diaz #3,CB,2006,90,76,48,95,75,93,Juventus
Maicon #3,CM,2006,82,85,81,61,82,82,Inter Milan
Ivan Rakitic #3,CM,2010,87,75,87,72,90,87,Arsenal
Jackie Charlton #3,GK,2014,70,49,21,91,87,95,Real Madrid
Stéphane Guivarc'h #3,CDM,2010,81,70,71,60,97,90,Real Madrid
Pablo Sarabia #3,CDM,2006,90,80,75,84,96,82,Juventus
Nemanja Vidic #3,CDM,2006,80,80,77,62,81,91,Napoli
Xavi Simons #3,LW,2022,84,92,97,52,78,88,Manchester United
Ian Callaghan #3,GK,2006,77,37,35,94,85,80,Paris SG
Adriano Correia #3,CDM,2006,89,75,69,72,97,92,Inter Milan
Mateja Kežman #3,CAM,2014,83,70,81,60,84,91,AC Milan
Olivier Giroud #3,RB,2014,79,61,46,86,78,88,Manchester United
Lúcio #3,LW,2022,82,76,98,56,81,97,Paris SG
Franco Baresi #3,CB,2006,82,75,65,90,96,86,Manchester United
Gio de Arrascaeta #3,LW,2014,82,90,95,57,79,88,Juventus
Pedro #3,CM,2006,90,91,86,85,82,80,Barcelona
Karel Poborský #3,CB,2010,84,73,57,97,80,92,Manchester United
Arturo Vidal #3,LW,2022,91,76,89,58,83,85,Napoli
Srdjan Babić #3,CB,2014,88,65,46,97,87,88,Real Madrid
Peter Schmeichel #3,ST,2018,93,88,93,25,93,89,Chelsea
