name,position,era,speed,dribbling,shooting,defense,physical,iq,team
Marta #3,CAM,2010,80,91,82,67,89,93,Paris SG
Ashley Cole #3,CAM,2022,82,75,69,72,85,88,Manchester United
Enzo Fernández #3,GK,2022,74,42,30,96,87,88,Inter Milan
Alessandro Nesta #3,ST,2018,90,89,85,48,97,97,Manchester United
Gökhan Inler #3,CDM,2018,82,74,86,73,89,92,Liverpool
Dimitri Alenichev #3,CAM,2014,84,85,72,75,90,90,Napoli
Sergio Livingstone #3,GK,2014,71,38,30,97,83,86,Inter Milan
Radamel Falcao #3,ST,2006,87,85,98,60,84,95,Inter Milan
Mario Mandžukić #3,GK,2006,82,37,38,88,82,78,Liverpool
Javier Pastore #3,CM,2018,88,83,80,77,96,97,Chelsea
Fabrice Barthez #3,CDM,2006,84,72,71,71,91,91,Manchester United
Pepe #3,CAM,2022,94,74,71,79,85,85,Barcelona
Kylian Mbappé #3,CDM,2010,90,85,86,68,83,88,Real Madrid
Pedro #3,CDM,2006,93,78,75,67,93,94,Liverpool
Alisson Becker #3,GK,2022,72,53,33,99,84,78,Inter Milan
Diego Forlan #3,LB,2018,84,68,51,99,88,81,Juventus
David Beckham #3,RB,2022,76,74,69,88,94,96,Liverpool
Sander Westerveld #3,CM,2010,91,88,75,77,87,81,Manchester United
Roy Keane #3,CAM,2018,92,73,75,64,90,80,Arsenal
Nahuel Molina #3,ST,2006,94,81,84,55,82,92,Barcelona
Franco Baresi #3,CB,2018,84,60,69,85,88,87,Napoli
Ole Gunnar Solskjaer #3,CM,2010,89,76,65,68,85,91,Chelsea
Julian Draxler #3,ST,2010,96,87,95,35,86,96,Barcelona
Robbie Fowler #3,CM,2018,83,77,75,67,85,78,AC Milan
Harvey Elliott #3,LW,2010,89,89,90,38,80,90,Juventus
Vilson Vilela #3,GK,2022,72,34,29,99,76,87,Bayern Munich
Arturo Vidal #3,CAM,2014,91,80,68,70,81,86,Paris SG
Rodrigo Moreno #3,CAM,2014,93,74,68,60,96,88,Liverpool
Valentin Azmayev #3,CDM,2014,85,74,74,77,79,93,Liverpool
Juan Foyth #3,LW,2006,85,95,92,51,89,94,Arsenal
Lev Yashin #3,LB,2022,88,78,67,92,85,95,AC Milan
Gerard Piqué #3,CAM,2022,87,84,70,75,77,87,Manchester United
José María Basanta #3,CM,2006,93,91,81,61,92,88,Chelsea
Steve Mandanda #3,CDM,2006,88,73,72,63,78,83,Inter Milan
Paul Scholes #3,LW,2006,92,92,86,36,90,79,Liverpool
John Wark #3,LB,2018,78,61,50,93,98,84,Liverpool
Patrice Evra #3,LW,2010,94,83,96,52,82,97,Chelsea
Boubakary Soumare #3,CAM,2014,87,71,75,65,92,88,AC Milan
Peter Čech #3,CB,2014,87,79,63,99,82,82,Bayern Munich
Juan Manuel Ibarbo #3,CAM,2022,81,92,73,73,75,91,Real Madrid
Javier Ramales #3,CDM,2006,80,79,83,78,79,96,Arsenal
Steven Pienaar #3,CAM,2010,90,84,73,73,95,85,Paris SG
Claudio Bravo #3,ST,2010,87,92,93,53,84,80,Manchester United
Joao Cancelo #3,LB,2010,82,76,47,93,84,83,Liverpool
Stephan Henchoz #3,CDM,2014,80,77,88,79,88,92,Arsenal
Diego Costa #3,CB,2014,86,70,54,93,89,84,Inter Milan
Müller Thomas #3,LW,2006,93,94,84,28,82,86,Inter Milan
Sergio Batista #3,LW,2010,92,85,90,26,84,84,Juventus
Roberto Firmino #3,CB,2006,80,71,50,85,86,96,Napoli
Ronaldinho Gaúcho #3,LW,2010,91,83,93,29,93,91,Inter Milan
Nacho Fernandez #3,CB,2010,76,63,50,99,82,98,Paris SG
Rui Patrício #3,CAM,2014,91,78,70,76,76,94,Barcelona
Naby Keita #3,CAM,2022,81,74,81,64,86,87,Manchester United
Thilo Kehrer #3,LW,2006,85,91,95,51,91,95,Manchester United
Sergei Rebrov #3,ST,2018,90,93,96,50,82,82,Arsenal
Ederson Moraes #3,LW,2010,84,79,84,44,80,94,Napoli
Gomez Ricardo #3,CM,2010,85,70,81,75,87,94,Bayern Munich
Nicolas De La Cruz #3,CDM,2022,87,83,79,63,97,94,Juventus
Yasuhito Endo #3,CAM,2006,82,76,82,67,84,84,Barcelona
Gonzalo Higuain #3,CB,2010,86,78,62,88,91,78,Real Madrid
Mario Gómez #3,CB,2022,86,60,51,88,80,79,AC Milan
Vassilis Torosidis #3,LW,2006,87,75,86,56,91,86,Paris SG
Jan Vertonghen #3,LW,2006,89,89,98,26,85,98,Arsenal
Frederic Kanouté #3,ST,2014,90,91,88,57,97,88,Arsenal
Rafael Borre #3,GK,2006,82,54,39,88,92,85,Bayern Munich
Vincent Kompany #3,CAM,2022,93,70,78,83,97,78,Manchester United
Roberto Carlos #3,CB,2018,85,80,51,93,89,79,AC Milan
Anatoliy Kanischev #3,CM,2006,79,86,86,71,94,85,Liverpool
Felix Götze #3,CDM,2006,91,80,88,75,96,94,Manchester United
Luis Suarez #3,CAM,2010,79,84,66,68,88,81,Liverpool
Ronaldo Nazário #3,CM,2006,79,71,88,85,81,96,Arsenal
Raí #3,LW,2010,82,80,95,57,85,92,Manchester United
Jérôme Boateng #3,LB,2006,75,63,61,90,77,85,Barcelona
Sami Khedira #3,CDM,2018,84,72,86,72,79,79,Paris SG
Vinicius Junior #3,LB,2018,81,74,66,86,91,84,Inter Milan
Steven Gerrard #3,LB,2014,79,71,70,98,86,79,Juventus
Roberto Ayala #3,CM,2006,79,80,73,62,77,80,Liverpool
Olivier Giroud #3,CM,2022,81,89,73,66,85,92,Inter Milan
Rodrygo Goes #3,CAM,2010,91,74,79,63,83,84,Inter Milan
Raúl González #3,LB,2006,89,71,53,86,87,84,Chelsea
Wesley Sneijder #3,CB,2010,81,78,64,89,80,89,Arsenal
Gonzalo Bergessio #3,CDM,2014,86,90,68,82,77,79,Liverpool
Stéphane Guivarc'h #3,ST,2006,96,86,85,50,96,79,Inter Milan
Draxler Julian #3,CM,2018,94,81,84,79,83,78,Inter Milan
Marko Milić #3,LB,2014,82,78,60,86,94,83,Real Madrid
Abedi Ayew #3,CAM,2014,90,91,82,77,75,84,Inter Milan
Thibaut Courtois #3,RB,2018,81,74,51,99,94,78,Juventus
Serge Gnabry #3,CDM,2010,90,89,81,61,78,94,Inter Milan
Fred #3,CDM,2006,78,77,77,71,89,93,Bayern Munich
Cesc Fabregas #3,RB,2018,89,75,62,93,78,91,Chelsea
Arjen Robben #3,CM,2014,90,79,67,81,86,80,Juventus
Diego Milito #3,CDM,2018,85,81,78,81,88,98,Paris SG
Jemerson #3,LW,2018,89,80,89,59,81,97,Liverpool
João Pinto #3,ST,2010,85,93,98,43,86,83,Inter Milan
Ángel Di María #3,RB,2010,86,75,69,89,93,90,AC Milan
Trent Alexander-Arnold #3,LB,2018,89,79,45,90,94,87,Bayern Munich
Bixente Lizarazu #3,CAM,2014,81,85,81,67,85,81,Liverpool
Barry Davies #3,RB,2006,78,65,62,88,90,87,Real Madrid
Curtis Jones #3,LB,2010,88,65,62,99,91,98,Chelsea
Lukas Podolski #3,CM,2022,84,77,79,60,85,80,Paris SG
Sergei Ignashevich #3,CAM,2006,83,80,86,75,86,78,Chelsea
Oscar #3,LB,2018,90,76,56,88,81,89,Chelsea
Gary Medel #3,CM,2006,89,81,65,71,86,85,Manchester United
Marcus Tutte #3,CAM,2022,86,92,65,71,82,83,Manchester United
Juan Mata #3,RB,2006,88,70,45,98,77,80,Manchester United
John O'Shea #3,LB,2022,90,68,49,86,81,78,Manchester United
Iker Casillas #3,LW,2014,82,79,98,27,91,81,Chelsea
Dimitris Salpigidis #3,CM,2022,83,79,83,62,95,78,Manchester United
Gianluca Zambrotta #3,CDM,2010,82,75,68,83,97,83,Liverpool
Thomas Müller #3,CAM,2022,90,80,83,81,79,95,Liverpool
Thomas Muller #3,CB,2018,83,65,58,88,82,98,Manchester United
Miroslav Stevic #3,CB,2014,83,63,59,87,91,79,Arsenal
Casemiro #3,ST,2014,92,92,85,36,86,94,Inter Milan
Giancarlo Antognoni #3,RB,2014,90,71,57,99,98,79,Chelsea
Mikael Silvestre #3,CM,2010,78,77,80,81,81,91,Paris SG
Karim Keïta #3,CDM,2018,86,73,77,81,76,79,Bayern Munich
Jan Koller #3,CB,2010,83,76,54,85,84,78,Paris SG
Marcelo #3,LW,2018,83,88,91,56,95,90,Napoli
Gonzalo Jara #3,CAM,2006,81,85,74,82,86,84,Bayern Munich
Gerard Pique #3,ST,2014,89,81,83,31,85,94,Manchester United
Lucas Hernandez #3,CAM,2018,90,89,80,66,79,95,AC Milan
Emlyn Hughes #3,ST,2010,94,93,92,56,95,86,Liverpool
Franz Beckenbauer #3,LB,2014,80,74,66,86,90,85,Chelsea
Marko Milic #3,RB,2010,81,78,64,88,75,90,Napoli
Cristian Benavente #3,LW,2018,89,90,93,53,84,93,AC Milan
Oleg Blokhin #3,CAM,2014,78,81,67,81,83,95,Paris SG
Rojas Marcos #3,ST,2010,84,77,82,36,96,83,Chelsea
Domingos Duarte #3,CM,2006,91,90,82,81,83,84,Paris SG
Stelios Malezas #3,ST,2018,82,83,83,55,89,88,Chelsea
Mesut Özil #3,ST,2006,89,95,98,33,80,78,Chelsea
Roger Milla #3,LW,2010,82,85,86,52,86,80,Chelsea
Frank Rijkaard #3,CB,2014,84,62,65,94,86,88,Paris SG
Sergio Agüero #3,ST,2018,86,75,90,33,78,95,Barcelona
Stefan Mitrović #3,CDM,2022,84,74,83,70,81,89,Real Madrid
Ivan Perisic #3,LB,2022,79,79,62,98,80,87,Paris SG
Ipiales Jefferson #3,CM,2022,78,72,81,60,86,87,Bayern Munich
Landon Donovan #3,LW,2022,95,84,97,28,79,93,Manchester United
Jordan Henderson #3,CAM,2014,87,83,77,85,84,95,Chelsea
Dwight Yorke #3,GK,2006,80,52,20,90,83,94,Bayern Munich
Demps #3,CM,2022,90,71,86,82,78,90,Bayern Munich
Nuno Gomes #3,CB,2014,88,66,63,92,93,94,AC Milan
Nacho Fernández #3,GK,2018,71,49,31,88,86,89,Barcelona
Cicinho #3,CDM,2022,84,88,71,67,88,88,Paris SG
Willy Sagnol #3,CB,2010,75,77,46,86,90,84,Napoli
Craig Johnston #3,CDM,2022,83,74,72,81,94,91,Arsenal
Macoumba Kandji #3,CAM,2018,88,84,79,71,84,87,Barcelona
Fabio Cannavaro #3,GK,2014,73,40,37,91,77,87,Barcelona
Phil Neville #3,LW,2014,90,93,83,28,75,88,Napoli
Xavi Hernández #3,CDM,2022,78,83,86,63,87,93,Napoli
Douglas Costa #3,CDM,2018,83,73,66,64,89,80,Chelsea
Mbappé Kylian #3,LB,2018,89,60,49,92,83,95,Paris SG
Nicolás Lodeiro #3,LW,2006,83,81,97,25,97,94,Inter Milan
Roberto Rivelino #3,CM,2014,88,84,70,74,90,80,Paris SG
Lucas Hernández #3,CM,2018,91,70,86,72,85,91,Liverpool
Ivan Varadin #3,CM,2014,85,72,75,63,85,98,Juventus
Petr Cech #3,GK,2006,78,30,23,88,96,86,AC Milan
Enzo Fernandez #3,LB,2018,81,79,68,93,77,79,Liverpool
Raphaël Varane #3,CB,2022,88,77,66,92,91,97,Paris SG
Lionel Messi #3,RB,2010,76,79,55,95,77,81,Arsenal
Luís Figo #3,CDM,2014,79,82,70,71,84,84,Napoli
Thierry Henry #3,LB,2014,90,72,48,87,86,80,Bayern Munich
Olivier Kapo #3,LB,2018,85,74,51,90,90,93,Chelsea
Luka Modrić #3,GK,2010,78,52,25,96,78,98,Chelsea
DaMarcus Beasley #3,CDM,2006,90,71,84,72,97,93,Inter Milan
Giacinto Facchetti #3,CAM,2010,91,78,76,72,75,87,Paris SG
Alphonso Davies #3,LW,2006,83,91,84,39,96,89,Arsenal
Kolo Touré #3,CB,2018,75,61,66,94,84,85,Manchester United
Pelé Abedi #3,CDM,2022,79,78,74,64,84,90,Real Madrid
Andriy Shevchenko #3,CM,2018,88,86,80,71,90,81,Real Madrid
Juan Riquelme #3,LB,2022,75,67,52,94,90,91,Napoli
Jorginho #3,ST,2018,83,79,83,53,91,98,Inter Milan
Mladen Krstajic #3,LW,2014,85,84,86,52,93,78,Liverpool
Karim Benzema #3,CDM,2010,82,87,83,77,87,96,Barcelona
Andrea Pirlo #3,ST,2006,91,89,95,48,98,98,Paris SG
Gigi Donnarumma #3,LW,2022,96,75,84,57,95,84,Juventus
Frank Lampard #3,CM,2018,88,83,65,67,85,87,Chelsea
Andrés Iniesta #3,LW,2010,86,95,95,35,77,83,Liverpool
Kostas Katsouranis #3,ST,2022,83,88,92,28,96,94,Bayern Munich
Florian Neuhaus #3,GK,2022,82,36,26,99,79,85,Barcelona
Sadio Mané #3,CAM,2018,80,72,82,75,87,92,Liverpool
Eusebio #3,CB,2018,76,63,49,98,97,80,Manchester United
Sami Nasri #3,LB,2006,90,68,50,92,91,79,Real Madrid
Frederic Kanoute #3,RB,2010,82,72,49,88,80,87,Bayern Munich
Kepa Arrizabalaga #3,CDM,2014,88,76,88,73,82,91,Bayern Munich
David Alaba #3,CM,2022,78,70,74,79,95,89,Paris SG
Jordi Alba #3,LW,2014,89,75,93,53,96,93,Napoli
Moisés Caicedo #3,ST,2010,84,90,85,43,83,81,Inter Milan
Hugo Lloris #3,CB,2014,89,60,51,91,92,80,Napoli
Gianluigi Buffon #3,CDM,2022,85,75,80,62,94,79,Juventus
Claudio Reyna #3,GK,2010,75,31,41,97,94,97,Arsenal
Angelos Charisteas #3,LB,2018,75,71,52,93,84,88,Chelsea
Kenan Kodro #3,CM,2010,90,76,81,62,90,96,Arsenal
Andrés Iniesta Luján #3,ST,2006,83,92,83,60,87,94,Inter Milan
Julian Alvarez #3,CB,2022,80,74,63,93,77,96,AC Milan
Gonçalo Inácio #3,CAM,2010,88,83,69,76,98,98,Barcelona
Oguchi Onyewu #3,LB,2018,83,74,60,91,88,85,Napoli
Toni Kroos #3,LB,2018,84,76,48,98,76,94,Manchester United
Jamal Musiala #3,CAM,2006,85,76,71,61,85,83,Arsenal
Franck Ribéry #3,CB,2010,82,70,55,85,88,91,Manchester United
Hany Ramadan #3,RB,2006,90,73,58,89,96,98,Liverpool
Hans-Jürgen Cramer #3,ST,2014,84,89,89,56,94,85,Napoli
Neymar Jr #3,GK,2018,78,42,26,95,97,79,Arsenal
Frédéric Kanoute #3,LW,2018,87,94,84,25,77,88,Bayern Munich
Reece James #3,CM,2010,81,71,77,78,91,97,Paris SG
Philippe Coutinho #3,CAM,2018,89,75,80,67,78,90,Liverpool
Paulo Dybala #3,CDM,2006,79,88,66,83,95,81,Napoli
Bobby Charlton #3,CDM,2014,90,90,67,84,92,86,Barcelona
Eder Militao #3,LW,2014,85,80,93,31,86,83,Inter Milan
Giorgos Samaras #3,LW,2006,83,83,92,47,98,78,Paris SG
Julio Cesar #3,CDM,2022,83,74,71,61,92,92,Liverpool
Zinedine Zidane #3,CM,2006,83,83,75,76,89,80,Paris SG
Rafael van der Vaart #3,CDM,2010,93,84,79,85,75,97,Juventus
Wes Brown #3,LW,2022,90,80,90,42,88,78,Real Madrid
Ali Daei #3,CDM,2014,79,85,88,66,94,83,Chelsea
Medhi Benatia #3,LB,2010,75,60,70,89,90,84,Paris SG
Jonathan Calleri #3,ST,2022,86,95,93,35,82,97,AC Milan
Mateja Kežman #3,RB,2014,77,63,60,90,82,98,Manchester United
Claude Makele #3,RB,2014,88,75,57,93,78,81,Barcelona
Bojan Djordjic #3,CM,2014,86,80,71,84,98,96,Bayern Munich
Abedi Pelé #3,CAM,2014,80,83,74,83,82,95,Paris SG
Lopes Anthony #3,LW,2022,95,87,91,35,84,95,Bayern Munich
Ferran Torres #3,CB,2014,81,61,59,90,95,92,Inter Milan
Ferenc Puskás #3,LB,2022,78,76,54,92,88,97,Manchester United
Luis Nani #3,LB,2022,79,60,67,91,97,91,Real Madrid
Seydou Doumbia #3,RB,2022,78,68,59,96,97,95,Juventus
Sergio Romero #3,CB,2006,76,74,67,93,93,80,Chelsea
Leandro Paredes #3,CAM,2006,78,76,73,82,83,98,Manchester United
Stéphane Charbonnier #3,CDM,2018,88,82,86,85,93,83,Juventus
Manuel Neuer #3,LW,2006,92,85,87,56,81,95,Arsenal
Claude Makélélé #3,LW,2018,90,93,88,49,89,92,Juventus
Alejandro Balde #3,ST,2014,82,84,87,56,78,86,Real Madrid
Romário Baldé #3,GK,2010,77,45,45,88,81,87,Chelsea
Álvaro Morata #3,CDM,2014,84,70,81,67,83,78,Arsenal
Franck Ribery #3,LB,2014,88,73,62,93,94,91,Napoli
Uli Hoeness #3,CB,2014,88,77,59,85,89,81,AC Milan
Javier Mascherano #3,ST,2014,83,76,88,36,90,90,Juventus
Sandro #3,CAM,2014,84,83,65,83,82,81,Napoli
Jorge Valdano #3,CAM,2014,81,82,79,82,86,89,Arsenal
Guido Rodríguez #3,LW,2010,86,86,90,55,93,98,Arsenal
Srdjan Babić #3,LB,2014,87,62,55,99,81,78,Paris SG
Ibarra Jairo #3,ST,2006,82,80,84,48,86,85,Liverpool
Júlio Cesar #3,ST,2018,83,83,93,40,87,89,Inter Milan
Jay DeMerit #3,CB,2018,79,72,69,98,78,98,Barcelona
David Trezeguet #3,LW,2006,89,76,91,36,90,81,Inter Milan
Pantelis Kafes #3,ST,2014,83,79,97,60,93,92,Juventus
Blaise Matuidi #3,CDM,2022,79,74,76,70,77,87,Chelsea
Gonzalo Higuaín #3,LW,2006,88,95,89,38,98,88,Real Madrid
Álvaro Arbeloa #3,LW,2018,88,85,94,41,97,96,Chelsea
Samuel Eto'o #3,ST,2014,82,87,97,56,87,84,Chelsea
William Carvalho #3,LB,2010,81,78,49,86,91,81,Juventus
Andrey Arshavin #3,LW,2010,89,92,88,53,90,92,Bayern Munich
Maximiliano Rodríguez #3,LB,2014,85,75,49,95,87,83,Manchester United
Peter Beardsley #3,ST,2014,91,75,98,52,93,81,Real Madrid
Seydou Keïta #3,LW,2010,86,86,89,26,75,90,Liverpool
Steve McManaman #3,CM,2014,80,89,77,78,86,81,Real Madrid
William Gallas #3,LW,2010,83,95,98,48,95,97,Juventus
Ousmane Dembélé #3,ST,2010,96,78,91,59,98,79,Bayern Munich
Emiliano Martínez #3,CDM,2018,83,71,76,79,91,78,Inter Milan
Hulk #3,RB,2006,83,75,64,90,85,88,Manchester United
Bruno Guimaraes #3,GK,2018,78,45,38,88,88,88,Inter Milan
Pele #3,LB,2018,89,68,70,93,97,86,Inter Milan
Mohamed Salah #3,CAM,2014,82,78,86,63,93,86,Paris SG
Adriano #3,CB,2010,78,73,51,87,80,78,Paris SG
Dani Alves #3,CDM,2014,92,83,67,74,91,82,Napoli
Massimo Oddo #3,LW,2014,88,89,94,42,98,87,Bayern Munich
Quinton Fortune #3,CM,2006,92,75,83,69,98,97,Barcelona
Javi Martinez #3,RB,2018,81,73,62,89,80,97,Arsenal
Yoann Gourcuff #3,CDM,2022,85,73,84,64,94,81,Manchester United
Edinson Cavani #3,CAM,2006,87,81,66,71,90,90,AC Milan
André Schürrle #3,LW,2010,82,85,91,35,83,90,Napoli
Zinédine Zidane #3,CAM,2010,90,73,81,67,85,90,Real Madrid
Dennis Bergkamp #3,CDM,2014,93,85,72,74,98,96,Paris SG
Stéphane Henchoz #3,RB,2018,86,77,58,86,78,89,AC Milan
Joel Matip #3,CAM,2010,78,84,70,73,77,83,Liverpool
Ruud Gullit #3,LB,2018,78,63,67,88,77,89,Liverpool
Aleksandar Kolarov #3,CAM,2022,94,80,88,83,89,81,Bayern Munich
Gerd Müller #3,CAM,2018,80,87,87,60,96,89,Liverpool
Lúcio #3,LW,2010,96,88,97,33,82,90,Manchester United
Shay Given #3,RB,2022,88,63,45,86,84,82,Paris SG
Xavi Simons #3,ST,2014,93,95,87,52,94,89,Liverpool
Leroy Sané #3,ST,2006,93,90,98,52,90,95,Real Madrid
Réduan Amrani #3,LW,2014,82,88,98,40,90,94,Napoli
Ahmed Hassan #3,RB,2006,76,68,47,93,85,80,Juventus
Paul Breitner #3,GK,2022,81,35,28,88,97,83,Manchester United
Aymeric Laporte #3,CAM,2014,90,77,71,74,83,91,Napoli
Sepp Maier #3,CM,2018,90,72,82,81,83,87,Barcelona
Mario Gomez #3,LW,2010,83,84,96,49,75,78,Chelsea
Cristiano Ronaldo #3,CM,2018,84,77,83,71,91,79,AC Milan
Karl-Heinz Rummenigge #3,ST,2014,94,88,94,31,77,81,AC Milan
Ian Callaghan #3,CM,2022,79,83,73,69,82,94,Inter Milan
Johan Neeskens #3,ST,2014,94,84,98,34,85,94,Arsenal
Aurelien Tchouameni #3,CB,2014,90,72,57,94,83,85,Napoli
Florian Thauvin #3,CB,2018,83,73,69,89,79,91,Chelsea
Ronaldo #3,LW,2010,93,75,91,28,93,79,Barcelona
Jimmy Greaves #3,CM,2010,90,75,77,65,95,89,Barcelona
Julián Álvarez #3,CDM,2010,90,87,76,85,87,91,Juventus
Bernardo Silva #3,ST,2018,88,79,87,54,77,92,Barcelona
Kenny Dalglish #3,ST,2018,84,85,85,43,89,80,AC Milan
Silvain Wiltord #3,CAM,2010,78,81,85,72,95,82,AC Milan
Agustin Fontana #3,CB,2014,78,77,66,91,93,89,Liverpool
Juan Fernando Quintero #3,GK,2010,76,36,23,98,92,97,Inter Milan
Maradona Diego #3,CB,2018,86,75,70,87,83,96,AC Milan
Jader Obrian #3,LW,2006,84,79,89,31,80,97,Bayern Munich
Damiano Doni #3,LW,2018,91,85,98,52,93,89,Manchester United
Therry Henry #3,ST,2018,90,76,88,57,88,91,Chelsea
Xherdan Shaqiri #3,ST,2018,93,80,86,31,76,80,AC Milan
Darko Kovacevic #3,ST,2010,96,93,84,30,88,81,Real Madrid
José Fonte #3,CB,2010,87,63,68,90,78,94,Real Madrid
Mikaël Silvestre #3,CDM,2018,90,87,67,84,90,85,Arsenal
Milla Roger #3,CM,2014,78,74,82,65,93,96,Napoli
Gonzalo Montiel #3,ST,2006,95,95,94,55,95,82,Paris SG
Sylvain Wiltord #3,RB,2014,82,63,62,98,97,89,Paris SG
David Silva #3,ST,2014,86,76,85,44,76,96,Paris SG
Özil Mesut #3,CDM,2006,85,89,69,76,91,88,Juventus
João Félix #3,CM,2018,82,86,72,62,88,92,Bayern Munich
Neymar #3,CDM,2010,92,85,75,79,84,83,Chelsea
Renan Lodi #3,ST,2022,87,75,82,45,98,96,Liverpool
Marquinhos #3,CB,2010,88,73,63,95,98,84,Inter Milan
Danilo #3,LW,2022,83,88,95,31,94,93,Napoli
Romário #3,GK,2014,75,42,42,91,91,83,Paris SG
Rúben Neves #3,CB,2006,88,78,56,88,94,84,Chelsea
Diego Maradona #3,CB,2018,76,65,49,93,92,98,Paris SG
Robert Lewandowski #3,LW,2010,92,89,91,52,91,94,Real Madrid
Joshua Kimmich #3,CDM,2022,85,73,68,60,85,79,AC Milan
Paolo Maldini #3,LB,2014,90,66,48,86,77,91,Liverpool
Ismaël Bangoura #3,CDM,2022,79,86,84,85,81,89,AC Milan
Acuña Marcos #3,CM,2014,92,72,71,75,86,87,Real Madrid
Jesús Navas #3,CDM,2014,86,74,65,76,88,83,Inter Milan
González Higuaín #3,CDM,2010,80,91,77,74,88,79,Manchester United
Alexis Sánchez #3,CDM,2014,78,84,82,80,96,93,AC Milan
Eden Hazard #3,LB,2018,76,63,56,96,89,97,Arsenal
Paul Pogba #3,LB,2022,76,70,52,87,95,98,Chelsea
Carlos Bocanegra #3,CAM,2010,89,72,72,76,89,89,Barcelona
Shinji Ono #3,RB,2022,78,63,46,95,92,85,Real Madrid
Inigo Martinez #3,CDM,2018,79,71,75,76,78,88,Napoli
José Manuel Reina #3,GK,2022,80,45,24,90,82,94,Paris SG
Ricky Alvarez #3,LW,2010,86,82,97,41,88,95,Real Madrid
Yaya Touré #3,ST,2014,92,93,88,35,81,84,Bayern Munich
Lisandro Martinez #3,LW,2022,82,93,98,48,79,93,Napoli
Marco van Basten #3,CM,2014,86,81,82,69,76,83,Juventus
Bacary Sagna #3,LW,2022,85,90,94,50,82,89,Napoli
Luis Garcia #3,GK,2018,73,42,22,97,80,81,Real Madrid
Cafu #3,CM,2014,85,80,82,73,87,97,Inter Milan
Rodri #3,LB,2022,88,73,55,99,88,78,Paris SG
Diego Forlán #3,LB,2006,88,72,56,93,95,88,Napoli
Antoine Griezmann #3,CAM,2010,89,86,82,77,92,84,Arsenal
Nemanja Matić #3,CAM,2014,94,74,73,61,75,89,Napoli
Peter Crouch #3,ST,2014,92,80,86,33,88,87,AC Milan
Mateja Kezman #3,CAM,2006,92,85,81,80,97,83,Manchester United
Mathieu Valbuena #3,CM,2022,82,87,80,67,77,97,Bayern Munich
Gabriel Jesus #3,RB,2022,79,75,56,86,82,78,Bayern Munich
David Villa #3,GK,2014,75,33,35,96,89,83,AC Milan
Helder Postiga #3,CDM,2006,79,80,83,74,81,83,Manchester United
Sadio Mane #3,LB,2022,77,79,66,88,78,98,Bayern Munich
Graeme Souness #3,LB,2010,80,63,54,97,89,84,Juventus
Filippo Inzaghi #3,CAM,2010,84,88,79,68,85,87,Arsenal
Per Mertesacker #3,CAM,2022,79,79,74,82,95,78,AC Milan
Rúben Dias #3,CAM,2022,85,71,70,61,79,78,Paris SG
Ronald de Boer #3,CDM,2010,78,83,66,77,98,79,AC Milan
Marco Materazzi #3,CM,2006,83,86,82,66,92,91,Liverpool
Sasa Ilic #3,CM,2014,84,81,82,70,93,89,Chelsea
Gio Simeone #3,GK,2014,70,33,26,97,97,84,Barcelona
Jose Manuel Reina #3,LW,2006,95,81,82,31,85,97,Napoli
Ever Banega #3,LW,2006,82,85,95,25,77,93,Napoli
Jiří Krejčí #3,LB,2018,81,64,60,97,95,80,Manchester United
Petr Čech #3,LW,2006,92,87,84,34,96,96,Bayern Munich
Stanley Matthews #3,CB,2010,76,74,69,85,78,85,Paris SG
Samir Nasri #3,CDM,2014,87,92,81,67,77,88,Liverpool
Ronnie Whelan #3,GK,2006,77,54,42,92,91,84,Real Madrid
Ray Clemence #3,LB,2022,83,69,65,89,90,80,Chelsea
Kaka #3,RB,2006,90,60,57,93,87,78,Manchester United
Marco Asensio #3,ST,2018,96,76,89,29,79,82,Napoli
Antony #3,CAM,2018,94,78,65,60,95,93,Barcelona
Deco #3,LW,2010,89,80,87,51,91,93,AC Milan
Carvajal #3,LB,2022,81,72,48,97,80,89,Inter Milan
Daniele De Rossi #3,LB,2022,87,76,56,97,84,87,Real Madrid
Savo Milošević #3,ST,2006,86,91,91,40,94,90,Manchester United
Carles Puyol #3,GK,2018,72,39,35,99,84,90,AC Milan
Teddy Sheringham #3,ST,2022,90,93,84,37,81,79,Inter Milan
Andrés D'Alessandro #3,CM,2014,82,91,75,64,96,91,Napoli
Ivan Rakitic #3,LB,2006,78,68,63,85,79,84,AC Milan
Sagna #3,RB,2006,77,63,64,95,95,82,Juventus
Gio de Arrascaeta #3,CM,2014,89,81,85,60,82,97,AC Milan
Carlos Tévez #3,CDM,2006,94,71,81,82,91,90,Paris SG
Bruno Alves #3,LW,2006,86,94,94,58,79,80,Barcelona
Sergio Peña #3,CAM,2006,84,77,74,74,80,94,Paris SG
Emmanuel Macron #3,LB,2022,85,70,59,86,81,83,Bayern Munich
Youri Djorkaeff #3,LB,2022,78,78,56,93,88,95,Inter Milan
Richarlison #3,LB,2014,88,69,68,99,92,93,AC Milan
Peter Schmeichel #3,LW,2006,93,88,86,47,94,81,Manchester United
Toby Alderweireld #3,LW,2018,84,90,83,51,87,92,Arsenal
Ronaldo Nazario #3,LW,2006,95,94,85,46,81,97,Liverpool
Mario Mandzukic #3,CB,2014,79,61,59,85,93,93,Bayern Munich
Predrag Djordjevic #3,RB,2018,90,78,46,90,75,94,Paris SG
Alberto Gilardino #3,GK,2006,77,36,27,98,85,91,Paris SG
Thiago Silva #3,CM,2014,92,79,76,83,90,98,Juventus
